loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0.9731338024139404,0.49809885025024414,0.483790785074234,0.6744381189346313,0.7159090638160706,0.755301296710968,0.001
0.8105798959732056,0.6159695982933044,0.6183746457099915,0.6322980523109436,0.8068181872367859,0.8197544813156128,0.001
0.7657381296157837,0.6463878154754639,0.6570565700531006,0.5866521000862122,0.8295454382896423,0.8755580186843872,0.001
0.6411672830581665,0.7034220695495605,0.7387007474899292,0.5423166751861572,0.8636363744735718,0.904296875,0.001
0.5593360662460327,0.7604562640190125,0.7769733667373657,0.4985920786857605,0.8977272510528564,0.93359375,0.001
0.5335404276847839,0.7414448857307434,0.7843384146690369,0.4645565152168274,0.9318181872367859,0.9428013563156128,0.001
0.44990095496177673,0.7984790802001953,0.8501195907592773,0.4407142698764801,0.9431818127632141,0.943359375,0.001
0.536815881729126,0.7528517246246338,0.8000125885009766,0.4111342132091522,0.9431818127632141,0.9478236436843872,0.001
0.45667797327041626,0.7946767807006836,0.853550374507904,0.37708041071891785,0.9431818127632141,0.9489396810531616,0.001
0.47145402431488037,0.8098859190940857,0.8385999798774719,0.35240885615348816,0.9431818127632141,0.9492188096046448,0.001
0.39731860160827637,0.8403041958808899,0.8911305069923401,0.3274448812007904,0.9431818127632141,0.94921875,0.001
0.3900578022003174,0.8403041958808899,0.9028390049934387,0.30684202909469604,0.9431818127632141,0.9486607313156128,0.001
0.36419960856437683,0.855513334274292,0.9023668766021729,0.2920077443122864,0.9431818127632141,0.9464285373687744,0.001
0.4307394027709961,0.8212927579879761,0.869287371635437,0.2777930498123169,0.9431818127632141,0.9447544813156128,0.001
0.348066121339798,0.8707224130630493,0.9105501174926758,0.2650406062602997,0.9318181872367859,0.9455915689468384,0.001
0.27019134163856506,0.9049429893493652,0.9561878442764282,0.2546912431716919,0.9318181872367859,0.9458705186843872,0.001
0.365665078163147,0.8517110347747803,0.9203701019287109,0.24968887865543365,0.9318181872367859,0.9380580186843872,0.001
0.3231811821460724,0.8707224130630493,0.9202442765235901,0.24954146146774292,0.9318181872367859,0.9324777126312256,0.001
0.31699201464653015,0.8897338509559631,0.9297809600830078,0.25128138065338135,0.9204545617103577,0.9268972873687744,0.001
0.2663287818431854,0.8897338509559631,0.9566913843154907,0.24762625992298126,0.9204545617103577,0.9280133843421936,0.001
0.254038542509079,0.8973383903503418,0.9633954763412476,0.24271418154239655,0.9204545617103577,0.9324777126312256,0.001
0.273649126291275,0.9011406898498535,0.9449200630187988,0.2396688461303711,0.9318181872367859,0.9338727593421936,0.001
0.29259318113327026,0.8821292519569397,0.9449514746665955,0.23358310759067535,0.9318181872367859,0.9338727593421936,0.001
0.2610265612602234,0.9201520681381226,0.9528515934944153,0.23188166320323944,0.9204545617103577,0.934151828289032,0.001
0.2694205045700073,0.9087452292442322,0.9537327885627747,0.23173698782920837,0.9204545617103577,0.934151828289032,0.001
0.24341610074043274,0.9163498282432556,0.9618532657623291,0.22608418762683868,0.9204545617103577,0.9372209906578064,0.001
0.25438812375068665,0.9049429893493652,0.9563137292861938,0.22260580956935883,0.9318181872367859,0.9358258843421936,0.001
0.23880375921726227,0.9125475287437439,0.9608460664749146,0.22751127183437347,0.9204545617103577,0.9335938096046448,0.001
0.22406212985515594,0.927756667137146,0.9655671715736389,0.2326299101114273,0.9204545617103577,0.9333147406578064,0.001
0.18199031054973602,0.9391635060310364,0.9847664833068848,0.2331816703081131,0.9204545617103577,0.9335938096046448,0.001
0.218730628490448,0.9315589070320129,0.9674556255340576,0.238166943192482,0.9204545617103577,0.9330357313156128,0.001
0.21644169092178345,0.9239543676376343,0.9678963422775269,0.23945721983909607,0.9204545617103577,0.930245578289032,0.001
0.22581064701080322,0.9049429893493652,0.9657245874404907,0.23991741240024567,0.9204545617103577,0.930245578289032,0.001
0.19777154922485352,0.9353612065315247,0.9771811962127686,0.2321634739637375,0.9318181872367859,0.9310826063156128,0.001
0.2271547168493271,0.9125475287437439,0.9590520262718201,0.2378867119550705,0.9318181872367859,0.9313616156578064,0.001
0.17446987330913544,0.9429658055305481,0.9808006882667542,0.23612508177757263,0.9318181872367859,0.931640625,0.001
0.20337221026420593,0.9353612065315247,0.9741911292076111,0.23226432502269745,0.9318181872367859,0.9369419813156128,0.001
0.1856687068939209,0.9125475287437439,0.9818078875541687,0.22905120253562927,0.9318181872367859,0.9369419813156128,0.001
0.21062488853931427,0.927756667137146,0.9678018689155579,0.231185182929039,0.9318181872367859,0.936104953289032,0.001
0.1774066835641861,0.927756667137146,0.9843887090682983,0.22826193273067474,0.9318181872367859,0.9383370280265808,0.001
0.17608113586902618,0.927756667137146,0.9845775365829468,0.23197609186172485,0.9318181872367859,0.9386160969734192,0.001
0.1742366999387741,0.9429658055305481,0.9802656769752502,0.23282045125961304,0.9318181872367859,0.9416852593421936,0.001
0.1890995055437088,0.9353612065315247,0.9743799567222595,0.23248013854026794,0.9318181872367859,0.9447544813156128,0.001
0.17054827511310577,0.9353612065315247,0.9847664833068848,0.23518404364585876,0.9204545617103577,0.9467076063156128,0.001
0.22220942378044128,0.9391635060310364,0.9675500392913818,0.23283620178699493,0.9204545617103577,0.9458705186843872,0.001
0.15898536145687103,0.9353612065315247,0.987410306930542,0.2377317100763321,0.9204545617103577,0.9425223469734192,0.001
0.19862641394138336,0.9239543676376343,0.9756388664245605,0.23472434282302856,0.9318181872367859,0.9450334906578064,0.001
0.16257189214229584,0.9353612065315247,0.9830353856086731,0.23782430589199066,0.9318181872367859,0.9402901530265808,0.001
0.13494202494621277,0.9581748843193054,0.9867178797721863,0.23340727388858795,0.9318181872367859,0.9428013563156128,0.001
0.17079989612102509,0.9505703449249268,0.9841998815536499,0.23164059221744537,0.9318181872367859,0.9455915093421936,0.001
0.1369675248861313,0.9543726444244385,0.9905262589454651,0.23303712904453278,0.9318181872367859,0.94140625,0.001
0.13909082114696503,0.9581748843193054,0.9898338317871094,0.2375359982252121,0.9318181872367859,0.9352678656578064,0.001
0.1852346658706665,0.9353612065315247,0.9753556847572327,0.2409917265176773,0.9318181872367859,0.9363839626312256,0.001
0.146321639418602,0.9657794833183289,0.9845461249351501,0.2412160038948059,0.9318181872367859,0.9388951063156128,0.001
0.14912350475788116,0.9505703449249268,0.9866863489151001,0.24748915433883667,0.9204545617103577,0.9411272406578064,0.001
0.1327991485595703,0.9619771838188171,0.9859939217567444,0.2464251071214676,0.9318181872367859,0.936104953289032,0.001
0.2252114713191986,0.9125475287437439,0.9576041102409363,0.2516185939311981,0.9318181872367859,0.9358258843421936,0.001
0.16498197615146637,0.9353612065315247,0.9809266328811646,0.23581816256046295,0.9318181872367859,0.943359375,0.001
0.15541870892047882,0.9581748843193054,0.9835075736045837,0.2321796417236328,0.9318181872367859,0.941964328289032,0.001
0.1783803403377533,0.9315589070320129,0.9807692170143127,0.24165916442871094,0.9431818127632141,0.9386160969734192,0.001
0.14246948063373566,0.9657794833183289,0.9827521443367004,0.24736477434635162,0.9318181872367859,0.940011203289032,0.001
0.14307478070259094,0.9391635060310364,0.9893616437911987,0.25312569737434387,0.9431818127632141,0.9453125,0.001
0.1320352554321289,0.9543726444244385,0.9899281859397888,0.2553730309009552,0.9431818127632141,0.947265625,0.001
0.12098851054906845,0.9543726444244385,0.9907150268554688,0.2628704309463501,0.9318181872367859,0.9475446343421936,0.001
0.24922679364681244,0.9049429893493652,0.9635843634605408,0.27213922142982483,0.9204545617103577,0.9483817219734192,0.001
0.18446305394172668,0.9163498282432556,0.978314220905304,0.2701515257358551,0.9204545617103577,0.9475446939468384,0.001
0.11987672746181488,0.9581748843193054,0.9937365651130676,0.2678256332874298,0.9318181872367859,0.9481027126312256,0.001
0.18139338493347168,0.9429658055305481,0.9791325926780701,0.2599181532859802,0.9318181872367859,0.9478236436843872,0.001
0.13468565046787262,0.9581748843193054,0.9867493510246277,0.2604542076587677,0.9431818127632141,0.9469866156578064,0.001
0.09944169223308563,0.980988621711731,0.9917536973953247,0.26177674531936646,0.9318181872367859,0.9383370280265808,0.001
0.13749739527702332,0.9429658055305481,0.9889840483665466,0.2563546895980835,0.9318181872367859,0.9486607313156128,0.001
0.16762149333953857,0.9429658055305481,0.9821855425834656,0.25163519382476807,0.9318181872367859,0.9547991156578064,0.001
0.18832798302173615,0.9163498282432556,0.9753556251525879,0.2587478458881378,0.9318181872367859,0.9447544813156128,0.001
0.17735402286052704,0.9391635060310364,0.9798564910888672,0.24276694655418396,0.9318181872367859,0.9489397406578064,0.001
0.12454182654619217,0.946768045425415,0.9922258853912354,0.2377932071685791,0.9318181872367859,0.9547990560531616,0.001
0.11065176129341125,0.9505703449249268,0.9932959079742432,0.23374947905540466,0.9318181872367859,0.9595423936843872,0.001
0.0988771840929985,0.9733840227127075,0.9946808815002441,0.22705473005771637,0.9318181872367859,0.9640067219734192,0.001
0.1566208153963089,0.9657794833183289,0.9818078279495239,0.2304067760705948,0.9318181872367859,0.9645647406578064,0.001
0.09989285469055176,0.9771863222122192,0.9971673488616943,0.23359498381614685,0.9318181872367859,0.9659597873687744,0.001
0.10084236413240433,0.9695817232131958,0.9955306053161621,0.24516671895980835,0.9318181872367859,0.9609375,0.001
0.13835251331329346,0.9657794833183289,0.9800453186035156,0.25505530834198,0.9318181872367859,0.9603794813156128,0.001
0.13879139721393585,0.9543726444244385,0.988921046257019,0.25818708539009094,0.9318181872367859,0.9525669813156128,0.001
0.10549912601709366,0.9657794833183289,0.9927923679351807,0.25602129101753235,0.9318181872367859,0.9539620280265808,0.001
0.1529875248670578,0.946768045425415,0.983822226524353,0.2482045739889145,0.9318181872367859,0.9536830186843872,0.001
0.09473937004804611,0.9657794833183289,0.9956250786781311,0.2460147738456726,0.9318181872367859,0.9536830186843872,0.001
0.16410726308822632,0.9239543676376343,0.9848294258117676,0.24103841185569763,0.9318181872367859,0.9522879719734192,0.001
0.11433431506156921,0.9619771838188171,0.9936107397079468,0.23457947373390198,0.9318181872367859,0.951171875,0.001
0.11508016288280487,0.9619771838188171,0.9913760423660278,0.22719654440879822,0.9318181872367859,0.9514509439468384,0.001
0.13800926506519318,0.9543726444244385,0.9843573570251465,0.22817577421665192,0.9318181872367859,0.9545201063156128,0.001
0.10164185613393784,0.9695817232131958,0.9943976402282715,0.2240028828382492,0.9318181872367859,0.9542410969734192,0.001
0.11115050315856934,0.9619771838188171,0.9885433912277222,0.23048743605613708,0.9318181872367859,0.9542410969734192,0.001
0.08696842193603516,0.9733840227127075,0.996097207069397,0.23237861692905426,0.9318181872367859,0.9547991156578064,0.001
0.0969879999756813,0.9619771838188171,0.9954047799110413,0.23943495750427246,0.9318181872367859,0.954520046710968,0.001
0.12301047146320343,0.9619771838188171,0.9913446307182312,0.2376859039068222,0.9431818127632141,0.9547991752624512,0.001
0.10143715888261795,0.9733840227127075,0.9934533834457397,0.23097819089889526,0.9431818127632141,0.9553571343421936,0.001
0.14663109183311462,0.9543726444244385,0.9869066476821899,0.23033736646175385,0.9431818127632141,0.957589328289032,0.001
0.09330006688833237,0.9733840227127075,0.9943660497665405,0.23474997282028198,0.9431818127632141,0.957589328289032,0.001
0.10123397409915924,0.9657794833183289,0.9932330846786499,0.2340097874403,0.9431818127632141,0.9570313096046448,0.001
0.13438177108764648,0.9505703449249268,0.9898024201393127,0.2335665374994278,0.9431818127632141,0.9570313096046448,0.001
0.08939218521118164,0.9619771838188171,0.996254563331604,0.24730448424816132,0.9431818127632141,0.9556361436843872,0.001
0.10805147141218185,0.9619771838188171,0.9923831820487976,0.24960699677467346,0.9318181872367859,0.9542410969734192,0.001
0.17025798559188843,0.9543726444244385,0.9765831232070923,0.24056559801101685,0.9431818127632141,0.9559151530265808,0.001
0.08472756296396255,0.980988621711731,0.9953418374061584,0.22157500684261322,0.9431818127632141,0.9665178060531616,0.001
0.139217808842659,0.946768045425415,0.9858681559562683,0.21906189620494843,0.9545454382896423,0.9670758843421936,0.001
0.0995786264538765,0.9733840227127075,0.9943032264709473,0.23332318663597107,0.9431818127632141,0.9520089030265808,0.001
0.1146242544054985,0.9733840227127075,0.9873788356781006,0.2363131195306778,0.9431818127632141,0.9506138563156128,0.001
0.10102086514234543,0.9657794833183289,0.9911872744560242,0.23763161897659302,0.9431818127632141,0.948660671710968,0.001
0.08576711267232895,0.9847908616065979,0.9954047799110413,0.2350437194108963,0.9431818127632141,0.9503348469734192,0.001
0.10162435472011566,0.9619771838188171,0.9945549368858337,0.2417815774679184,0.9431818127632141,0.9553570747375488,0.001
0.09288541972637177,0.9581748843193054,0.9954047203063965,0.24486280977725983,0.9431818127632141,0.9559151530265808,0.001
0.07243186980485916,0.9695817232131958,0.9979226589202881,0.24410343170166016,0.9431818127632141,0.9559152126312256,0.001
0.10763729363679886,0.9657794833183289,0.9930127859115601,0.2367836833000183,0.9431818127632141,0.9559152126312256,0.001
0.12182940542697906,0.9543726444244385,0.9909353852272034,0.24954238533973694,0.9318181872367859,0.94921875,0.001
0.11628246307373047,0.9581748843193054,0.9923831820487976,0.2213512510061264,0.9545454382896423,0.9547991752624512,0.001
0.10165294259786606,0.9695817232131958,0.991061270236969,0.2071216106414795,0.9545454382896423,0.9559152126312256,0.001
0.1169590950012207,0.9619771838188171,0.9903059005737305,0.1979016810655594,0.9545454382896423,0.9564732313156128,0.001
0.10381314158439636,0.9733840227127075,0.9928868412971497,0.18347354233264923,0.9545454382896423,0.9547991156578064,0.001
0.08781681954860687,0.9657794833183289,0.996097207069397,0.18906055390834808,0.9545454382896423,0.9564732313156128,0.001
0.08051952719688416,0.9695817232131958,0.9973561763763428,0.1956835687160492,0.9545454382896423,0.95703125,0.001
0.06665315479040146,0.9885931611061096,0.9990242719650269,0.20271843671798706,0.9545454382896423,0.9592633843421936,0.001
0.06736913323402405,0.980988621711731,0.9978282451629639,0.20546850562095642,0.9545454382896423,0.9587053656578064,0.001
0.10736608505249023,0.9619771838188171,0.9905263185501099,0.2088330239057541,0.9545454382896423,0.9581473469734192,0.001
0.07420985400676727,0.9771863222122192,0.9974821209907532,0.21217012405395508,0.9545454382896423,0.9581473469734192,0.001
0.09458127617835999,0.9695817232131958,0.9932959079742432,0.2159145474433899,0.9545454382896423,0.9587053656578064,0.001
0.07451055943965912,0.9695817232131958,0.9969155788421631,0.21733902394771576,0.9545454382896423,0.9587053656578064,0.001
0.10278627276420593,0.9847908616065979,0.9953104257583618,0.216871440410614,0.9545454382896423,0.9587053656578064,0.001
0.11454826593399048,0.9733840227127075,0.9892672300338745,0.21909861266613007,0.9431818127632141,0.9556361436843872,0.001
0.06273909658193588,0.9885931611061096,0.998803973197937,0.23285895586013794,0.9318181872367859,0.953683078289032,0.001
0.10802479088306427,0.9657794833183289,0.9909669160842896,0.2294023185968399,0.9318181872367859,0.9520089626312256,0.001
0.07939988374710083,0.9771863222122192,0.9960657358169556,0.21878957748413086,0.9431818127632141,0.9556361436843872,0.001
0.15315128862857819,0.9353612065315247,0.9871585369110107,0.20634590089321136,0.9659090638160706,0.9564732313156128,0.001
0.09506653249263763,0.9581748843193054,0.9947752356529236,0.20884180068969727,0.9659090638160706,0.9559152126312256,0.001
0.08967883139848709,0.9657794833183289,0.9955306649208069,0.21817781031131744,0.9545454382896423,0.9567522406578064,0.001
0.08174509555101395,0.980988621711731,0.993453323841095,0.21653956174850464,0.9545454382896423,0.9567522406578064,0.001
0.07300581783056259,0.980988621711731,0.9980486035346985,0.21108891069889069,0.9545454382896423,0.957589328289032,0.001
0.07921861112117767,0.9771863222122192,0.9943031072616577,0.20595264434814453,0.9659090638160706,0.9587053060531616,0.001
0.08050083369016647,0.9733840227127075,0.9958139657974243,0.20268844068050385,0.9659090638160706,0.9592634439468384,0.001
0.06875640898942947,0.9847908616065979,0.9954992532730103,0.1963253617286682,0.9659090638160706,0.9603794813156128,0.001
0.07514947652816772,0.9733840227127075,0.9951844811439514,0.19288639724254608,0.9659090638160706,0.953125,0.001
0.12664645910263062,0.9505703449249268,0.9879454970359802,0.19385609030723572,0.9659090638160706,0.9575892686843872,0.001
0.06706205755472183,0.9847908616065979,0.9972617626190186,0.2039545625448227,0.9545454382896423,0.9592633843421936,0.001
0.0803770199418068,0.9657794833183289,0.997796893119812,0.2137250006198883,0.9431818127632141,0.9595423936843872,0.001
0.09050775319337845,0.9657794833183289,0.9939883947372437,0.21823154389858246,0.9431818127632141,0.9587053656578064,0.001
0.07654806226491928,0.9771863222122192,0.9963175058364868,0.23144029080867767,0.9431818127632141,0.9587053656578064,0.001
0.10858554393053055,0.9733840227127075,0.993956983089447,0.23261331021785736,0.9431818127632141,0.9587053656578064,0.001
0.07669562101364136,0.9771863222122192,0.9978597164154053,0.22966371476650238,0.9431818127632141,0.9581473469734192,0.001
0.11974593251943588,0.9771863222122192,0.9887322187423706,0.22564615309238434,0.9545454382896423,0.9581473469734192,0.001
0.11755456030368805,0.9581748843193054,0.9886378049850464,0.2262623906135559,0.9431818127632141,0.9570313096046448,0.001
0.10162881761789322,0.9581748843193054,0.993705153465271,0.2258271723985672,0.9431818127632141,0.9570313096046448,0.001
0.1192610114812851,0.9543726444244385,0.9859625101089478,0.23176895081996918,0.9431818127632141,0.957589328289032,0.001
